edad,litología,fgdc_code,color_hex,svg_pattern_path
Proterozoico superior,Filitas,MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Proterozoico superior,Basaltos,PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Proterozoico superior,Andesitas,CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Proterozoico superior,Gneises y metatexitas,MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Proterozoico superior,Arcosas y calcretes,PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Proterozoico superior,"Monzogranitos, tonalitas",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Proterozoico superior,Gabros,MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Proterozoico superior,Milonitas y protomilonitas,PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Proterozoico superior,,CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Proterozoico superior,Monzogranitos,MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Proterozoico superior,"Arenas, limos y arcillas",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Proterozoico superior,Arenas y arcillas con elevado contenido de matería orgánica,CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Proterozoico superior,Arcillas y limos con elevado contenido de materia orgánica,MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Proterozoico superior,Limos arenosos a arcillosos,PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Proterozoico superior,Limos y calcretes,CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Proterozoico superior,"Limos, arenas y arcillas",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Proterozoico superior,Milonitas,PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Proterozoico superior,Basaltos y andesitas,CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Proterozoico superior,Limos,MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Proterozoico superior,Limos y arenas,PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Proterozoico superior,"Areniscas, cuarcitas, calizas, dolomías, pelitas",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Proterozoico superior,"Limos, arcillas, evaporitas",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Proterozoico superior,"Granitos, granodioritas, esquistos, gneises, migmatitas",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Proterozoico superior,Basaltos a andesitas basálticas,CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Proterozoico superior,Limos arcillosos,MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Proterozoico superior,"Limos, arenas, gravas",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Proterozoico superior,"Granitos, granodioritas, monzogranitos, tonalitas, leucogranitos",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Proterozoico superior,"Areniscas, areniscas conglomerádicas, conglomerados, brechas, fangolitas, limolitas y lutitas rojizas con intercalación de volcanitas alcalinas, areniscas calcáreas, pelitas, grauvacas y calizas con niveles estromatolíticos y oolíticos",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Proterozoico superior,"Secuencias turbidíticas integradas por areniscas cuarcíferas, areniscas, grauvacas, pelitas, limolitas y lutitas y, subordinadamente, calizas",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Proterozoico superior,"Dacitas, andesitas, basaltos; conos piroclásticos y depósitos de avalancha volcánica",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Proterozoico superior,"Conglomerados, areniscas, limolitas, arcillolitas comunmente con niveles salinos y yesíferos",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Proterozoico superior,"Tobas, ignimbritas dacíticas-riodacíticas, flujos piroclásticos dacíticos a riodacíticos, depósitos de caída",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Proterozoico superior,"Riolitas, dacitas, traquiandesitas, diabasas, andesitas basálticas, lavas basálticas almohadilladas, ignimbritas y tobas",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Proterozoico superior,"Cuarcitas, areniscas",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Proterozoico superior,"Ignimbritas dacíticas, flujos piroclásticos",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Proterozoico superior,"Esquistos cuarzo-feldespáticos-biotíticos-moscovíticos, anfibolitas, gneises, ortogneises, migmatitas, metagranitos",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Proterozoico superior,Gneises y esquistos,MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Proterozoico superior,"Areniscas, areniscas conglomerádicas, diamictitas",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Proterozoico superior,"Depósitos detríticos de gravas, arenas, limos",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Proterozoico superior,"Conglomerados, areniscas y limoarcilitas",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Proterozoico superior,"Cuarcitas, pelitas, areniscas, calizas, grauvacas; con intercalaciones de riolitas, dacitas, traquiandesitas, diabasas, andesitas basálticas, lavas basálticas almohadilladas, ignimbritas y tobas",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Proterozoico superior,"Limolitas, diamictitas, grauvacas, lutitas",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Proterozoico superior,Adakitas,MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Proterozoico superior,"Esquistos, gneises, pizarras y filitas",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Proterozoico superior,"Gneises, ortogneises, migmatitas, anfibolitas y esquistos",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Proterozoico superior,"Areniscas, limolitas y arcilitas",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Proterozoico superior,"Areniscas, pelitas, filitas y esquistos",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Proterozoico superior,"Areniscas medianas a gruesas, coquinas, pelitas, calizas",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Proterozoico superior,"Areniscas finas a medianas, coquinas, pelitas, carbón",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Proterozoico superior,"Areniscas, conglomerados,pelitas, carbón",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Proterozoico superior,"Andesitas, basaltos, tobas",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Proterozoico superior,"Basaltos, basanitas, teschenitas, gabros.",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Proterozoico superior,"Ignimbritas y tobas ácidas, riolitas, pelitas y tufitas",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Proterozoico superior,Gabros y diques basálticos,CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Proterozoico superior,"Tobas, tufitas, pelitas, areniscas gruesas a conglomerados",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Proterozoico superior,"Tobas, cineritas, tufitas, areniscas medias a gruesas, conglomerados",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Proterozoico superior,"Areniscas, arcilitas y limolitas, conglomerados",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Proterozoico superior,"Areniscas finas a medias, pelitas, calizas, coquinas",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Proterozoico superior,"Gneises, anfibolitas y granitos",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Proterozoico superior,"Granitos, granodioritas, dioritas, tonalitas.",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Proterozoico superior,"Gravas finas a medianas, arenas gruesas",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Proterozoico superior,Basaltos olivínicos,PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Proterozoico superior,"Esquistos, filitas, ortocuarcitas, migmatitas y granitoides",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Proterozoico superior,Arenas medianas a gruesas y gravas finas,MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Proterozoico superior,"Till, gravas, arenas y pelitas",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Proterozoico superior,"Areniscas, conglomerados y pelitas.",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Proterozoico superior,Metavolcanitas ácidas a mesosilícicas,MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Proterozoico superior,Arenas y gravas,PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Proterozoico superior,Rocas ultramáficas,CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Proterozoico superior,"Arenas, gravas y pelitas",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Proterozoico superior,Limos y arcillas,PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Proterozoico superior,"Arenas finas a medianas, rodados",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Proterozoico superior,Bloques,MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Proterozoico superior,"Ortocuarcitas, cuarcitas y conglomerados, pelitas",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Proterozoico superior,"Basaltos alcalinos, basanitas, nefelinitas",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Proterozoico superior,"Riolitas y andesitas, tobas, ignimbritas y tufitas",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Proterozoico superior,"Tobas, areniscas, pelitas, tufitas, calizas, lavas e ignimbritas riolíticas y andesíticas",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Proterozoico superior,"Gravas medianas a gruesas, arenas gruesas",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Proterozoico superior,"Arenas, gravas, limos",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Proterozoico superior,"Gravas, arenas",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Proterozoico superior,"Conglomerados, areniscas, calizas, pelitas",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Proterozoico superior,"Limolitas, areniscas, conglomerados, olistolitos",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Proterozoico superior,"Granitos, granodioritas, tonalitas y diques riolíticos",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Proterozoico superior,"Areniscas, limolitas y conglomerados",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Proterozoico superior,"Areniscas, conglomerados, tufitas y tobas",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Proterozoico superior,"Limos, arcillas, arenas",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Proterozoico superior,"Andesitas, riolitas, basaltos, tobas, brechas, conglomerados, areniscas",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Proterozoico superior,"Tobas, tufitas, ignimbritas, areniscas y conglomerados",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Proterozoico superior,"Traquitas y tobas traquíticas, brechas y aglomerados.",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Proterozoico superior,"Till, gravas, arenas, arcillas",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Proterozoico superior,"Areniscas, pelitas, conglomerados, calizas",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Proterozoico superior,"Areniscas, pelitas, calizas, evaporitas",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Proterozoico superior,"Riolitas, dacitas, andesitas, ignimbritas, tobas, brechas, conglomerados",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Proterozoico superior,"Andesitas, ignimbritas",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Proterozoico superior,Metamorfitas y plutonitas metamorfizadas,PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Proterozoico superior,"Metarenitas, filitas, mármoles, areniscas y pelitas",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Proterozoico superior,"Conglomerados, areniscas, pelitas, tufitas, tobas, yeso",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Proterozoico superior,"Brechas y areniscas volcánicas, tobas, tufitas, andesitas",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Proterozoico superior,"Calizas, margas, dolomias, fangolitas calcáreas",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Proterozoico superior,"Granitos, granodioritas",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Proterozoico superior,"Andesitas, dacitas, ignimbritas, tobas, pórfiros andesíticos y dacíticos",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Proterozoico superior,"Areniscas, arcilitas, calizas silicificadas",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Proterozoico superior,Areniscas y lutitas,MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Proterozoico superior,Granitos muscovítico biotítico parcialmente pegmatíticos,PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Proterozoico superior,"Limolitas con cemento carbonático, arenas, limos",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Proterozoico superior,"Andesitas, ignimbritas, tobas",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Proterozoico superior,"Basaltos, andesitas, tobas, tufitas",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Proterozoico superior,"Conglomerados, areniscas",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Proterozoico superior,"Esquistos, cuarcitas, gneises",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Proterozoico superior,Mármoles,PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Proterozoico superior,"Ignimbritas dacíticas y riolíticas, brechas volcánicas y volcanoclásticas",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Proterozoico superior,"Lavas dacíticas, andesíticas y basálticas, brechas autoclásticas de composición andesítica y depósitos de bloques y ceniza (block and ash) asociados a estrato volcanes",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Proterozoico superior,"Areniscas, conglomerados, limolitas, arcilitas",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Proterozoico superior,"Anfibolitas, esquistos, gneises, calizas y pegmatitas",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Proterozoico superior,"Basaltos, andesitas, tobas",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Proterozoico superior,"Andesitas, riodacítas, piroclastitas, areniscas líticas",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Proterozoico superior,"Depósitos de evaporitas (cloruros, sulfatos y boratos), limos y arcillas, tufitas y travertinos",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Proterozoico superior,Cuerpos porfídicos hipabisales de composición diorítica a andesítica y dacítica,MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Proterozoico superior,Margas arenosas y areniscas arcillosas,PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Proterozoico superior,Traquiandesitas,CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Proterozoico superior,"Areniscas, pelitas, conglomerados, calizas, evaporitas, tobas",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Proterozoico superior,"Limolitas, areniscas, arcilitas, calcretes",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Proterozoico superior,"Pelitas, areniscas, diamictitas, conglomerados",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Proterozoico superior,"Basaltos, tobas",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Proterozoico superior,"Granitos, granodioritas, tonalitas",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Proterozoico superior,"Limos, arcillas y evaporitas",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Proterozoico superior,"Granodioritas, dioritas, tonalitas",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Proterozoico superior,"Trondjhemitas, tonalitas",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Proterozoico superior,"Areniscas finas a gruesas, conglomerados, tobas, pelitas negras",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Proterozoico superior,"Areniscas gruesas y conglomerados, tobas y tufitas, coquinas",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Proterozoico superior,"Riolitas, basaltos y traquitas",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Proterozoico superior,"Lavas, brechas, ignimbritas y tobas de composición riolítica, dacítica y andesítica",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Proterozoico superior,"Leucogranitos de dos micas y monzogranitos biotíticos con tendencia porfídica, al que se asocian pórfidos graníticos y diques micrograníticos. También se reconocen lamprófiros, aplitas y diques graníticos. Sienitas y granitos riebeckíticos y diques",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Proterozoico superior,Granitoides,PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Proterozoico superior,"Basaltos, andesitas, dacitas, tobas, brechas, pelitas",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Proterozoico superior,"Depósitos residuales limosos, ferricretes",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Proterozoico superior,"Granitos y granodioritas, tonalitas",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Proterozoico superior,"Ortocuarcitas, areniscas y pelitas",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Proterozoico superior,"Areniscas medianas a finas, conglomerados polimícticos, evaporitas, caliza y yeso; sedimentitas clásticas calcáreas con intercalaciones de dacitas y tobas",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Proterozoico superior,"Conglomerados, areniscas conglomerádicas, areniscas, pelitas y limolitas y calizas",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Proterozoico superior,"Gabros, granitos, granodioritas, dioritas, sienitas, monzonitas, monzodioritas, monzogranitos, tonalitas",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Proterozoico superior,"Areniscas, limolitas, duricostras",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Proterozoico superior,"Diamictitas, areniscas",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Proterozoico superior,Areniscas y limolitas,CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Proterozoico superior,Riolitas,MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Proterozoico superior,"Areniscas, cuarcitas",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Proterozoico superior,"Pelitas y areniscas, fosilíferas",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Proterozoico superior,"Lutitas, areniscas, conglomerados, tobas",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Proterozoico superior,"Granitos, granodioritas, microgranitos",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Proterozoico superior,"Filitas, esquistos, cuarcitas",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Proterozoico superior,"Conglomerados, areniscas, tobas, andesitas, brechas ignimbríticas",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Proterozoico superior,"Areniscas, pelitas, conglomerados, calizas, evaporitas",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Proterozoico superior,"Esquistos, gneises, milonitas, anfibolitas y mármoles",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Proterozoico superior,"Esquistos, gneises, mármoles, metadiabasas",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Proterozoico superior,"Andesitas, basandesitas, aglomerados, areniscas, tobas",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Proterozoico superior,"Granitos, aplitas, pegmatitas",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Proterozoico superior,"Basaltos y diabasas (estructura almohadillada). Diques y filones diabásicos, gabros y dioritas",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Proterozoico superior,"Limos, arcillas, sales",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Proterozoico superior,"Areniscas finas a gruesas, conglomerados, pelitas, coquinas.",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Proterozoico superior,"Areniscas medias a gruesas, arcilitas, tobas y tufitas",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Proterozoico superior,"Areniscas feldespáticas, limolitas, lutitas, arcosas",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Proterozoico superior,"Granitos, granodiorítas, pórfidos",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Proterozoico superior,"Granodioritas, tonalitas, granitos",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Proterozoico superior,"Tobas, chonitas, areniscas finas a medias, arcilitas",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Proterozoico superior,"Granófiros, pórfiros riolíticos",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Proterozoico superior,"Basaltos olivínicos, basanitas",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Proterozoico superior,"Tobas, cineritas, arcilitas, bentonitas",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Proterozoico superior,"Dacitas, riolitas, andesitas, basaltos, tobas e ignimbritas",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
